station_id,station_lat,station_lon,station_type,observation_time,forecast_issue_time,forecast_valid_time,lead_time_hours,observed_temperature_c,gfs_temperature_c,station_elevation_m,gfs_reference_elevation_m,elevation_difference_m,observation_qc,forecast_cycle,forecast_hour,gfs_grid_lat,gfs_grid_lon,forecast_source,forecast_file
42867099999,21.092192,79.047183,Synoptic/Airport,2023-04-08T00:00:00,2023-04-07T12:00:00,2023-04-08T00:00:00,12,22.0,26.65,314.85,308.86,5.99,1,12z,12,21.0,79.0,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230407_12_012_subset.grib2
43014099999,19.863169,75.398206,Synoptic/Airport,2023-04-08T00:00:00,2023-04-07T12:00:00,2023-04-08T00:00:00,12,20.0,24.51,582.47,556.06,26.41,1,12z,12,19.75,75.5,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230407_12_012_subset.grib2
43063099999,18.5333333,73.85,Synoptic/Airport,2023-04-08T12:00:00,2023-04-07T12:00:00,2023-04-08T12:00:00,24,32.4,29.02,558.0,677.98,-119.98,1,12z,24,18.5,73.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230407_12_024_subset.grib2
43003099999,19.088686,72.867919,Synoptic/Airport,2023-04-08T12:00:00,2023-04-07T12:00:00,2023-04-08T12:00:00,24,32.0,28.52,11.27,0.86,10.41,1,12z,24,19.0,72.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230407_12_024_subset.grib2
42867099999,21.092192,79.047183,Synoptic/Airport,2023-04-08T12:00:00,2023-04-07T12:00:00,2023-04-08T12:00:00,24,27.0,29.62,314.85,308.86,5.99,1,12z,24,21.0,79.0,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230407_12_024_subset.grib2
43014099999,19.863169,75.398206,Synoptic/Airport,2023-04-08T12:00:00,2023-04-07T12:00:00,2023-04-08T12:00:00,24,30.0,31.72,582.47,556.06,26.41,1,12z,24,19.75,75.5,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230407_12_024_subset.grib2
43063099999,18.5333333,73.85,Synoptic/Airport,2023-04-09T00:00:00,2023-04-07T12:00:00,2023-04-09T00:00:00,36,20.6,25.06,558.0,677.98,-119.98,1,12z,36,18.5,73.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230407_12_036_subset.grib2
43003099999,19.088686,72.867919,Synoptic/Airport,2023-04-09T00:00:00,2023-04-07T12:00:00,2023-04-09T00:00:00,36,28.0,27.86,11.27,0.86,10.41,1,12z,36,19.0,72.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230407_12_036_subset.grib2
42867099999,21.092192,79.047183,Synoptic/Airport,2023-04-09T00:00:00,2023-04-07T12:00:00,2023-04-09T00:00:00,36,22.0,25.69,314.85,308.86,5.99,1,12z,36,21.0,79.0,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230407_12_036_subset.grib2
43014099999,19.863169,75.398206,Synoptic/Airport,2023-04-09T00:00:00,2023-04-07T12:00:00,2023-04-09T00:00:00,36,21.0,24.55,582.47,556.06,26.41,1,12z,36,19.75,75.5,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230407_12_036_subset.grib2
43063099999,18.5333333,73.85,Synoptic/Airport,2023-04-09T12:00:00,2023-04-07T12:00:00,2023-04-09T12:00:00,48,27.0,31.56,558.0,677.98,-119.98,1,12z,48,18.5,73.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230407_12_048_subset.grib2
43003099999,19.088686,72.867919,Synoptic/Airport,2023-04-09T12:00:00,2023-04-07T12:00:00,2023-04-09T12:00:00,48,33.0,28.96,11.27,0.86,10.41,1,12z,48,19.0,72.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230407_12_048_subset.grib2
42867099999,21.092192,79.047183,Synoptic/Airport,2023-04-09T12:00:00,2023-04-07T12:00:00,2023-04-09T12:00:00,48,35.0,35.66,314.85,308.86,5.99,1,12z,48,21.0,79.0,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230407_12_048_subset.grib2
43014099999,19.863169,75.398206,Synoptic/Airport,2023-04-09T12:00:00,2023-04-07T12:00:00,2023-04-09T12:00:00,48,34.0,32.96,582.47,556.06,26.41,1,12z,48,19.75,75.5,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230407_12_048_subset.grib2
43063099999,18.5333333,73.85,Synoptic/Airport,2023-07-01T12:00:00,2023-07-01T00:00:00,2023-07-01T12:00:00,12,25.6,23.19,558.0,677.98,-119.98,1,00z,12,18.5,73.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230701_00_012_subset.grib2
43003099999,19.088686,72.867919,Synoptic/Airport,2023-07-01T12:00:00,2023-07-01T00:00:00,2023-07-01T12:00:00,12,28.0,28.39,11.27,0.86,10.41,1,00z,12,19.0,72.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230701_00_012_subset.grib2
42867099999,21.092192,79.047183,Synoptic/Airport,2023-07-01T12:00:00,2023-07-01T00:00:00,2023-07-01T12:00:00,12,33.0,32.29,314.85,308.86,5.99,1,00z,12,21.0,79.0,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230701_00_012_subset.grib2
43014099999,19.863169,75.398206,Synoptic/Airport,2023-07-01T12:00:00,2023-07-01T00:00:00,2023-07-01T12:00:00,12,28.8,29.49,582.47,556.06,26.41,1,00z,12,19.75,75.5,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230701_00_012_subset.grib2
43063099999,18.5333333,73.85,Synoptic/Airport,2023-07-02T00:00:00,2023-07-01T00:00:00,2023-07-02T00:00:00,24,23.4,22.32,558.0,677.98,-119.98,1,00z,24,18.5,73.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230701_00_024_subset.grib2
43003099999,19.088686,72.867919,Synoptic/Airport,2023-07-02T00:00:00,2023-07-01T00:00:00,2023-07-02T00:00:00,24,28.0,27.82,11.27,0.86,10.41,1,00z,24,19.0,72.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230701_00_024_subset.grib2
42867099999,21.092192,79.047183,Synoptic/Airport,2023-07-02T00:00:00,2023-07-01T00:00:00,2023-07-02T00:00:00,24,26.0,26.42,314.85,308.86,5.99,1,00z,24,21.0,79.0,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230701_00_024_subset.grib2
43014099999,19.863169,75.398206,Synoptic/Airport,2023-07-02T00:00:00,2023-07-01T00:00:00,2023-07-02T00:00:00,24,23.0,24.32,582.47,556.06,26.41,1,00z,24,19.75,75.5,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230701_00_024_subset.grib2
43063099999,18.5333333,73.85,Synoptic/Airport,2023-07-02T12:00:00,2023-07-01T00:00:00,2023-07-02T12:00:00,36,25.0,24.3,558.0,677.98,-119.98,1,00z,36,18.5,73.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230701_00_036_subset.grib2
43003099999,19.088686,72.867919,Synoptic/Airport,2023-07-02T12:00:00,2023-07-01T00:00:00,2023-07-02T12:00:00,36,28.0,28.4,11.27,0.86,10.41,1,00z,36,19.0,72.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230701_00_036_subset.grib2
42867099999,21.092192,79.047183,Synoptic/Airport,2023-07-02T12:00:00,2023-07-01T00:00:00,2023-07-02T12:00:00,36,33.0,32.0,314.85,308.86,5.99,1,00z,36,21.0,79.0,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230701_00_036_subset.grib2
43014099999,19.863169,75.398206,Synoptic/Airport,2023-07-02T12:00:00,2023-07-01T00:00:00,2023-07-02T12:00:00,36,23.4,30.9,582.47,556.06,26.41,1,00z,36,19.75,75.5,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230701_00_036_subset.grib2
43063099999,18.5333333,73.85,Synoptic/Airport,2023-07-03T00:00:00,2023-07-01T00:00:00,2023-07-03T00:00:00,48,23.2,22.43,558.0,677.98,-119.98,1,00z,48,18.5,73.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230701_00_048_subset.grib2
43003099999,19.088686,72.867919,Synoptic/Airport,2023-07-03T00:00:00,2023-07-01T00:00:00,2023-07-03T00:00:00,48,28.0,27.93,11.27,0.86,10.41,1,00z,48,19.0,72.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230701_00_048_subset.grib2
42867099999,21.092192,79.047183,Synoptic/Airport,2023-07-03T00:00:00,2023-07-01T00:00:00,2023-07-03T00:00:00,48,27.0,28.23,314.85,308.86,5.99,1,00z,48,21.0,79.0,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230701_00_048_subset.grib2
43014099999,19.863169,75.398206,Synoptic/Airport,2023-07-03T00:00:00,2023-07-01T00:00:00,2023-07-03T00:00:00,48,23.6,24.63,582.47,556.06,26.41,1,00z,48,19.75,75.5,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230701_00_048_subset.grib2
43063099999,18.5333333,73.85,Synoptic/Airport,2023-07-02T00:00:00,2023-07-01T12:00:00,2023-07-02T00:00:00,12,23.4,22.51,558.0,677.98,-119.98,1,12z,12,18.5,73.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230701_12_012_subset.grib2
43003099999,19.088686,72.867919,Synoptic/Airport,2023-07-02T00:00:00,2023-07-01T12:00:00,2023-07-02T00:00:00,12,28.0,27.81,11.27,0.86,10.41,1,12z,12,19.0,72.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230701_12_012_subset.grib2
42867099999,21.092192,79.047183,Synoptic/Airport,2023-07-02T00:00:00,2023-07-01T12:00:00,2023-07-02T00:00:00,12,26.0,26.51,314.85,308.86,5.99,1,12z,12,21.0,79.0,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230701_12_012_subset.grib2
43014099999,19.863169,75.398206,Synoptic/Airport,2023-07-02T00:00:00,2023-07-01T12:00:00,2023-07-02T00:00:00,12,23.0,24.41,582.47,556.06,26.41,1,12z,12,19.75,75.5,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230701_12_012_subset.grib2
43063099999,18.5333333,73.85,Synoptic/Airport,2023-07-02T12:00:00,2023-07-01T12:00:00,2023-07-02T12:00:00,24,25.0,24.4,558.0,677.98,-119.98,1,12z,24,18.5,73.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230701_12_024_subset.grib2
43003099999,19.088686,72.867919,Synoptic/Airport,2023-07-02T12:00:00,2023-07-01T12:00:00,2023-07-02T12:00:00,24,28.0,28.5,11.27,0.86,10.41,1,12z,24,19.0,72.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230701_12_024_subset.grib2
42867099999,21.092192,79.047183,Synoptic/Airport,2023-07-02T12:00:00,2023-07-01T12:00:00,2023-07-02T12:00:00,24,33.0,32.0,314.85,308.86,5.99,1,12z,24,21.0,79.0,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230701_12_024_subset.grib2
43014099999,19.863169,75.398206,Synoptic/Airport,2023-07-02T12:00:00,2023-07-01T12:00:00,2023-07-02T12:00:00,24,23.4,29.4,582.47,556.06,26.41,1,12z,24,19.75,75.5,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230701_12_024_subset.grib2
43063099999,18.5333333,73.85,Synoptic/Airport,2023-07-03T00:00:00,2023-07-01T12:00:00,2023-07-03T00:00:00,36,23.2,22.4,558.0,677.98,-119.98,1,12z,36,18.5,73.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230701_12_036_subset.grib2
43003099999,19.088686,72.867919,Synoptic/Airport,2023-07-03T00:00:00,2023-07-01T12:00:00,2023-07-03T00:00:00,36,28.0,27.9,11.27,0.86,10.41,1,12z,36,19.0,72.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230701_12_036_subset.grib2
42867099999,21.092192,79.047183,Synoptic/Airport,2023-07-03T00:00:00,2023-07-01T12:00:00,2023-07-03T00:00:00,36,27.0,28.7,314.85,308.86,5.99,1,12z,36,21.0,79.0,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230701_12_036_subset.grib2
43014099999,19.863169,75.398206,Synoptic/Airport,2023-07-03T00:00:00,2023-07-01T12:00:00,2023-07-03T00:00:00,36,23.6,24.7,582.47,556.06,26.41,1,12z,36,19.75,75.5,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230701_12_036_subset.grib2
43063099999,18.5333333,73.85,Synoptic/Airport,2023-07-03T12:00:00,2023-07-01T12:00:00,2023-07-03T12:00:00,48,27.8,25.38,558.0,677.98,-119.98,1,12z,48,18.5,73.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230701_12_048_subset.grib2
43003099999,19.088686,72.867919,Synoptic/Airport,2023-07-03T12:00:00,2023-07-01T12:00:00,2023-07-03T12:00:00,48,30.0,28.58,11.27,0.86,10.41,1,12z,48,19.0,72.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230701_12_048_subset.grib2
42867099999,21.092192,79.047183,Synoptic/Airport,2023-07-03T12:00:00,2023-07-01T12:00:00,2023-07-03T12:00:00,48,36.0,34.48,314.85,308.86,5.99,1,12z,48,21.0,79.0,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230701_12_048_subset.grib2
43014099999,19.863169,75.398206,Synoptic/Airport,2023-07-03T12:00:00,2023-07-01T12:00:00,2023-07-03T12:00:00,48,32.6,32.18,582.47,556.06,26.41,1,12z,48,19.75,75.5,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230701_12_048_subset.grib2
43063099999,18.5333333,73.85,Synoptic/Airport,2023-07-02T12:00:00,2023-07-02T00:00:00,2023-07-02T12:00:00,12,25.0,23.3,558.0,677.98,-119.98,1,00z,12,18.5,73.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230702_00_012_subset.grib2
43003099999,19.088686,72.867919,Synoptic/Airport,2023-07-02T12:00:00,2023-07-02T00:00:00,2023-07-02T12:00:00,12,28.0,28.1,11.27,0.86,10.41,1,00z,12,19.0,72.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230702_00_012_subset.grib2
42867099999,21.092192,79.047183,Synoptic/Airport,2023-07-02T12:00:00,2023-07-02T00:00:00,2023-07-02T12:00:00,12,33.0,32.6,314.85,308.86,5.99,1,00z,12,21.0,79.0,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230702_00_012_subset.grib2
43014099999,19.863169,75.398206,Synoptic/Airport,2023-07-02T12:00:00,2023-07-02T00:00:00,2023-07-02T12:00:00,12,23.4,30.6,582.47,556.06,26.41,1,00z,12,19.75,75.5,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230702_00_012_subset.grib2
43063099999,18.5333333,73.85,Synoptic/Airport,2023-07-03T00:00:00,2023-07-02T00:00:00,2023-07-03T00:00:00,24,23.2,22.65,558.0,677.98,-119.98,1,00z,24,18.5,73.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230702_00_024_subset.grib2
43003099999,19.088686,72.867919,Synoptic/Airport,2023-07-03T00:00:00,2023-07-02T00:00:00,2023-07-03T00:00:00,24,28.0,27.85,11.27,0.86,10.41,1,00z,24,19.0,72.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230702_00_024_subset.grib2
42867099999,21.092192,79.047183,Synoptic/Airport,2023-07-03T00:00:00,2023-07-02T00:00:00,2023-07-03T00:00:00,24,27.0,28.25,314.85,308.86,5.99,1,00z,24,21.0,79.0,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230702_00_024_subset.grib2
43014099999,19.863169,75.398206,Synoptic/Airport,2023-07-03T00:00:00,2023-07-02T00:00:00,2023-07-03T00:00:00,24,23.6,24.75,582.47,556.06,26.41,1,00z,24,19.75,75.5,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230702_00_024_subset.grib2
43063099999,18.5333333,73.85,Synoptic/Airport,2023-07-03T12:00:00,2023-07-02T00:00:00,2023-07-03T12:00:00,36,27.8,25.45,558.0,677.98,-119.98,1,00z,36,18.5,73.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230702_00_036_subset.grib2
43003099999,19.088686,72.867919,Synoptic/Airport,2023-07-03T12:00:00,2023-07-02T00:00:00,2023-07-03T12:00:00,36,30.0,27.95,11.27,0.86,10.41,1,00z,36,19.0,72.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230702_00_036_subset.grib2
42867099999,21.092192,79.047183,Synoptic/Airport,2023-07-03T12:00:00,2023-07-02T00:00:00,2023-07-03T12:00:00,36,36.0,35.15,314.85,308.86,5.99,1,00z,36,21.0,79.0,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230702_00_036_subset.grib2
43014099999,19.863169,75.398206,Synoptic/Airport,2023-07-03T12:00:00,2023-07-02T00:00:00,2023-07-03T12:00:00,36,32.6,30.95,582.47,556.06,26.41,1,00z,36,19.75,75.5,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230702_00_036_subset.grib2
43063099999,18.5333333,73.85,Synoptic/Airport,2023-07-04T00:00:00,2023-07-02T00:00:00,2023-07-04T00:00:00,48,24.4,22.64,558.0,677.98,-119.98,1,00z,48,18.5,73.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230702_00_048_subset.grib2
43003099999,19.088686,72.867919,Synoptic/Airport,2023-07-04T00:00:00,2023-07-02T00:00:00,2023-07-04T00:00:00,48,26.8,27.64,11.27,0.86,10.41,1,00z,48,19.0,72.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230702_00_048_subset.grib2
42867099999,21.092192,79.047183,Synoptic/Airport,2023-07-04T00:00:00,2023-07-02T00:00:00,2023-07-04T00:00:00,48,29.0,27.94,314.85,308.86,5.99,1,00z,48,21.0,79.0,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230702_00_048_subset.grib2
43014099999,19.863169,75.398206,Synoptic/Airport,2023-07-04T00:00:00,2023-07-02T00:00:00,2023-07-04T00:00:00,48,25.0,24.84,582.47,556.06,26.41,1,00z,48,19.75,75.5,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230702_00_048_subset.grib2
43063099999,18.5333333,73.85,Synoptic/Airport,2023-07-03T00:00:00,2023-07-02T12:00:00,2023-07-03T00:00:00,12,23.2,22.65,558.0,677.98,-119.98,1,12z,12,18.5,73.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230702_12_012_subset.grib2
43003099999,19.088686,72.867919,Synoptic/Airport,2023-07-03T00:00:00,2023-07-02T12:00:00,2023-07-03T00:00:00,12,28.0,28.25,11.27,0.86,10.41,1,12z,12,19.0,72.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230702_12_012_subset.grib2
42867099999,21.092192,79.047183,Synoptic/Airport,2023-07-03T00:00:00,2023-07-02T12:00:00,2023-07-03T00:00:00,12,27.0,29.55,314.85,308.86,5.99,1,12z,12,21.0,79.0,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230702_12_012_subset.grib2
43014099999,19.863169,75.398206,Synoptic/Airport,2023-07-03T00:00:00,2023-07-02T12:00:00,2023-07-03T00:00:00,12,23.6,25.05,582.47,556.06,26.41,1,12z,12,19.75,75.5,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230702_12_012_subset.grib2
43063099999,18.5333333,73.85,Synoptic/Airport,2023-07-03T12:00:00,2023-07-02T12:00:00,2023-07-03T12:00:00,24,27.8,24.49,558.0,677.98,-119.98,1,12z,24,18.5,73.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230702_12_024_subset.grib2
43003099999,19.088686,72.867919,Synoptic/Airport,2023-07-03T12:00:00,2023-07-02T12:00:00,2023-07-03T12:00:00,24,30.0,28.29,11.27,0.86,10.41,1,12z,24,19.0,72.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230702_12_024_subset.grib2
42867099999,21.092192,79.047183,Synoptic/Airport,2023-07-03T12:00:00,2023-07-02T12:00:00,2023-07-03T12:00:00,24,36.0,35.29,314.85,308.86,5.99,1,12z,24,21.0,79.0,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230702_12_024_subset.grib2
43014099999,19.863169,75.398206,Synoptic/Airport,2023-07-03T12:00:00,2023-07-02T12:00:00,2023-07-03T12:00:00,24,32.6,31.79,582.47,556.06,26.41,1,12z,24,19.75,75.5,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230702_12_024_subset.grib2
43063099999,18.5333333,73.85,Synoptic/Airport,2023-07-04T00:00:00,2023-07-02T12:00:00,2023-07-04T00:00:00,36,24.4,22.7,558.0,677.98,-119.98,1,12z,36,18.5,73.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230702_12_036_subset.grib2
43003099999,19.088686,72.867919,Synoptic/Airport,2023-07-04T00:00:00,2023-07-02T12:00:00,2023-07-04T00:00:00,36,26.8,27.5,11.27,0.86,10.41,1,12z,36,19.0,72.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230702_12_036_subset.grib2
42867099999,21.092192,79.047183,Synoptic/Airport,2023-07-04T00:00:00,2023-07-02T12:00:00,2023-07-04T00:00:00,36,29.0,28.7,314.85,308.86,5.99,1,12z,36,21.0,79.0,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230702_12_036_subset.grib2
43014099999,19.863169,75.398206,Synoptic/Airport,2023-07-04T00:00:00,2023-07-02T12:00:00,2023-07-04T00:00:00,36,25.0,25.1,582.47,556.06,26.41,1,12z,36,19.75,75.5,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230702_12_036_subset.grib2
43063099999,18.5333333,73.85,Synoptic/Airport,2023-07-04T12:00:00,2023-07-02T12:00:00,2023-07-04T12:00:00,48,27.0,25.85,558.0,677.98,-119.98,1,12z,48,18.5,73.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230702_12_048_subset.grib2
43003099999,19.088686,72.867919,Synoptic/Airport,2023-07-04T12:00:00,2023-07-02T12:00:00,2023-07-04T12:00:00,48,27.2,27.95,11.27,0.86,10.41,1,12z,48,19.0,72.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230702_12_048_subset.grib2
42867099999,21.092192,79.047183,Synoptic/Airport,2023-07-04T12:00:00,2023-07-02T12:00:00,2023-07-04T12:00:00,48,34.0,33.15,314.85,308.86,5.99,1,12z,48,21.0,79.0,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230702_12_048_subset.grib2
43014099999,19.863169,75.398206,Synoptic/Airport,2023-07-04T12:00:00,2023-07-02T12:00:00,2023-07-04T12:00:00,48,31.0,30.75,582.47,556.06,26.41,1,12z,48,19.75,75.5,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230702_12_048_subset.grib2
43063099999,18.5333333,73.85,Synoptic/Airport,2023-07-03T12:00:00,2023-07-03T00:00:00,2023-07-03T12:00:00,12,27.8,25.51,558.0,677.98,-119.98,1,00z,12,18.5,73.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230703_00_012_subset.grib2
43003099999,19.088686,72.867919,Synoptic/Airport,2023-07-03T12:00:00,2023-07-03T00:00:00,2023-07-03T12:00:00,12,30.0,28.21,11.27,0.86,10.41,1,00z,12,19.0,72.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230703_00_012_subset.grib2
42867099999,21.092192,79.047183,Synoptic/Airport,2023-07-03T12:00:00,2023-07-03T00:00:00,2023-07-03T12:00:00,12,36.0,35.81,314.85,308.86,5.99,1,00z,12,21.0,79.0,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230703_00_012_subset.grib2
43014099999,19.863169,75.398206,Synoptic/Airport,2023-07-03T12:00:00,2023-07-03T00:00:00,2023-07-03T12:00:00,12,32.6,31.61,582.47,556.06,26.41,1,00z,12,19.75,75.5,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230703_00_012_subset.grib2
43063099999,18.5333333,73.85,Synoptic/Airport,2023-07-04T00:00:00,2023-07-03T00:00:00,2023-07-04T00:00:00,24,24.4,22.81,558.0,677.98,-119.98,1,00z,24,18.5,73.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230703_00_024_subset.grib2
43003099999,19.088686,72.867919,Synoptic/Airport,2023-07-04T00:00:00,2023-07-03T00:00:00,2023-07-04T00:00:00,24,26.8,27.61,11.27,0.86,10.41,1,00z,24,19.0,72.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230703_00_024_subset.grib2
42867099999,21.092192,79.047183,Synoptic/Airport,2023-07-04T00:00:00,2023-07-03T00:00:00,2023-07-04T00:00:00,24,29.0,28.81,314.85,308.86,5.99,1,00z,24,21.0,79.0,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230703_00_024_subset.grib2
43014099999,19.863169,75.398206,Synoptic/Airport,2023-07-04T00:00:00,2023-07-03T00:00:00,2023-07-04T00:00:00,24,25.0,24.91,582.47,556.06,26.41,1,00z,24,19.75,75.5,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230703_00_024_subset.grib2
43063099999,18.5333333,73.85,Synoptic/Airport,2023-07-04T12:00:00,2023-07-03T00:00:00,2023-07-04T12:00:00,36,27.0,26.1,558.0,677.98,-119.98,1,00z,36,18.5,73.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230703_00_036_subset.grib2
43003099999,19.088686,72.867919,Synoptic/Airport,2023-07-04T12:00:00,2023-07-03T00:00:00,2023-07-04T12:00:00,36,27.2,28.0,11.27,0.86,10.41,1,00z,36,19.0,72.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230703_00_036_subset.grib2
42867099999,21.092192,79.047183,Synoptic/Airport,2023-07-04T12:00:00,2023-07-03T00:00:00,2023-07-04T12:00:00,36,34.0,35.8,314.85,308.86,5.99,1,00z,36,21.0,79.0,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230703_00_036_subset.grib2
43014099999,19.863169,75.398206,Synoptic/Airport,2023-07-04T12:00:00,2023-07-03T00:00:00,2023-07-04T12:00:00,36,31.0,31.3,582.47,556.06,26.41,1,00z,36,19.75,75.5,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230703_00_036_subset.grib2
43063099999,18.5333333,73.85,Synoptic/Airport,2023-07-05T00:00:00,2023-07-03T00:00:00,2023-07-05T00:00:00,48,23.6,22.46,558.0,677.98,-119.98,1,00z,48,18.5,73.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230703_00_048_subset.grib2
43003099999,19.088686,72.867919,Synoptic/Airport,2023-07-05T00:00:00,2023-07-03T00:00:00,2023-07-05T00:00:00,48,26.0,27.76,11.27,0.86,10.41,1,00z,48,19.0,72.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230703_00_048_subset.grib2
42867099999,21.092192,79.047183,Synoptic/Airport,2023-07-05T00:00:00,2023-07-03T00:00:00,2023-07-05T00:00:00,48,26.0,28.26,314.85,308.86,5.99,1,00z,48,21.0,79.0,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20230703_00_048_subset.grib2
